Initial, Result, Steps
79881, 952248, 3
79885, 426613, 2
79894, 327712, 2
79925, 362153, 2
79931, 945538, 3
79949, 824417, 2
79955, 395483, 2
79963, 186571, 2
79975, 417703, 2
79976, 527714, 2
79992, 79992, 0
80049, 924528, 2
80059, 935638, 2
80065, 506704, 2
80068, 836737, 2
80069, 80069, 0
80084, 418913, 2
80129, 904508, 2
80149, 926728, 2
80157, 80157, 0
80159, 937838, 2
80167, 728926, 2
80169, 948948, 2
80199, 883278, 2
80239, 917818, 2
80269, 951148, 2
80279, 962258, 2
80287, 753346, 2
80289, 80289, 0
80299, 885478, 2
80349, 931128, 2
80353, 282172, 2
80358, 832227, 2
80369, 953348, 2
80378, 854447, 2
80384, 425513, 2
80394, 337623, 2
80425, 471064, 2
80434, 372163, 2
80439, 922218, 2
80445, 493284, 2
80453, 284372, 2
80474, 416603, 2
80484, 427713, 2
80487, 80487, 0
80488, 867757, 2
80489, 977768, 2
80496, 559845, 2
80529, 903408, 2
80531, 80531, 0
80539, 914518, 2
80558, 826727, 2
80566, 617815, 2
80569, 947848, 2
80570, 836737, 3
80576, 628925, 2
80589, 970068, 2
80631, 1072269, 3
80639, 916718, 2
80649, 927828, 2
80657, 718916, 2
80661, 1038939, 3
80668, 840037, 2
80669, 950048, 2
80687, 752246, 2
80689, 972268, 2
80690, 885478, 3
80721, 1054449, 3
80741, 999889, 3
80749, 930028, 2
80769, 952248, 2
80779, 963358, 2
80780, 867757, 3
80781, 1087779, 3
80844, 382173, 2
80849, 932228, 2
80868, 844437, 2
80870, 840037, 3
80884, 426613, 2
80924, 362153, 2
80948, 824417, 2
80954, 395483, 2
80959, 945538, 2
80962, 186571, 2
80970, 844437, 3
80974, 417703, 2
80975, 527714, 2
81039, 924528, 2
81049, 935638, 2
81055, 506704, 2
81058, 836737, 2
81059, 81059, 0
81074, 418913, 2
81119, 904508, 2
81139, 926728, 2
81147, 81147, 0
81149, 937838, 2
81157, 728926, 2
81159, 948948, 2
81189, 883278, 2
81229, 917818, 2
81259, 951148, 2
81269, 962258, 2
81277, 753346, 2
81279, 81279, 0
81289, 885478, 2
81339, 931128, 2
81343, 282172, 2
81348, 832227, 2
81359, 953348, 2
81368, 854447, 2
81374, 425513, 2
81384, 337623, 2
81415, 471064, 2
81424, 372163, 2
81429, 922218, 2
81435, 493284, 2
81443, 284372, 2
81464, 416603, 2
81474, 427713, 2
81477, 81477, 0
81478, 867757, 2
81479, 977768, 2
81486, 559845, 2
81519, 903408, 2
81521, 81521, 0
81529, 914518, 2
81548, 826727, 2
81556, 617815, 2
81559, 947848, 2
81560, 836737, 3
81566, 628925, 2
81579, 970068, 2
81621, 1072269, 3
81629, 916718, 2
81639, 927828, 2
81647, 718916, 2
81651, 1038939, 3
81658, 840037, 2
81659, 950048, 2
81677, 752246, 2
81679, 972268, 2
81680, 885478, 3
81711, 1054449, 3
81731, 999889, 3
81739, 930028, 2
81759, 952248, 2
81769, 963358, 2
81770, 867757, 3
81771, 1087779, 3
81834, 382173, 2
81839, 932228, 2
81858, 844437, 2
81860, 840037, 3
81874, 426613, 2
81891, 1008810, 2
81914, 362153, 2
81938, 824417, 2
81944, 395483, 2
81949, 945538, 2
81952, 186571, 2
81960, 844437, 3
81964, 417703, 2
81965, 527714, 2
82029, 924528, 2
82039, 935638, 2
82045, 506704, 2
82048, 836737, 2
82049, 82049, 0
82064, 418913, 2
82090, 904508, 3
82109, 904508, 2
82129, 926728, 2
82137, 82137, 0
82139, 937838, 2
82147, 728926, 2
82149, 948948, 2
82179, 883278, 2
82199, 904508, 2
82219, 917818, 2
82249, 951148, 2
82259, 962258, 2
82267, 753346, 2
82269, 82269, 0
82279, 885478, 2
82290, 903408, 3
82329, 931128, 2
82333, 282172, 2
82338, 832227, 2
82349, 953348, 2
82358, 854447, 2
82364, 425513, 2
82374, 337623, 2
82405, 471064, 2
82414, 372163, 2
82419, 922218, 2
82425, 493284, 2
82433, 284372, 2
82454, 416603, 2
82464, 427713, 2
82467, 82467, 0
82468, 867757, 2
82469, 977768, 2
82476, 559845, 2
82495, 471064, 2
82509, 903408, 2
82511, 82511, 0
82519, 914518, 2
82538, 826727, 2
82546, 617815, 2
82549, 947848, 2
82550, 836737, 3
82556, 628925, 2
82569, 970068, 2
82599, 82599, 0
82611, 1072269, 3
82619, 916718, 2
82629, 927828, 2
82637, 718916, 2
82641, 1038939, 3
82648, 840037, 2
82649, 950048, 2
82667, 752246, 2
82669, 972268, 2
82670, 885478, 3
82701, 1054449, 3
82721, 999889, 3
82729, 930028, 2
82749, 952248, 2
82759, 963358, 2
82760, 867757, 3
82761, 1087779, 3
82790, 914518, 3
82824, 382173, 2
82829, 932228, 2
82848, 844437, 2
82850, 840037, 3
82864, 426613, 2
82881, 1008810, 2
82891, 1019920, 2
82904, 362153, 2
82934, 395483, 2
82939, 945538, 2
82942, 186571, 2
82950, 844437, 3
82954, 417703, 2
82955, 527714, 2
82994, 362153, 2
83019, 924528, 2
83029, 935638, 2
83035, 506704, 2
83039, 83039, 0
83054, 418913, 2
83080, 904508, 3
83090, 926728, 3
83119, 926728, 2
83127, 83127, 0
83129, 937838, 2
83137, 728926, 2
83139, 948948, 2
83169, 883278, 2
83189, 904508, 2
83190, 931128, 3
83209, 917818, 2
83239, 951148, 2
83249, 962258, 2
83257, 753346, 2
83259, 83259, 0
83269, 885478, 2
83280, 903408, 3
83299, 917818, 2
83319, 931128, 2
83323, 282172, 2
83328, 832227, 2
83339, 953348, 2
83348, 854447, 2
83354, 425513, 2
83364, 337623, 2
83390, 930028, 3
83404, 372163, 2
83409, 922218, 2
83415, 493284, 2
83423, 284372, 2
83444, 416603, 2
83454, 427713, 2
83457, 83457, 0
83458, 867757, 2
83459, 977768, 2
83466, 559845, 2
83485, 471064, 2
83494, 372163, 2
83499, 922218, 2
83501, 83501, 0
83509, 914518, 2
83528, 826727, 2
83536, 617815, 2
83539, 947848, 2
83540, 836737, 3
83546, 628925, 2
83559, 970068, 2
83589, 83589, 0
83590, 937838, 3
83599, 914518, 2
83601, 1072269, 3
83609, 916718, 2
83619, 927828, 2
83627, 718916, 2
83631, 1038939, 3
83639, 950048, 2
83657, 752246, 2
83659, 972268, 2
83660, 885478, 3
83699, 83699, 0
83711, 999889, 3
83719, 930028, 2
83739, 952248, 2
83749, 963358, 2
83750, 867757, 3
83751, 1087779, 3
83780, 914518, 3
83814, 382173, 2
83819, 932228, 2
83840, 840037, 3
83854, 426613, 2
83871, 1008810, 2
83881, 1019920, 2
83918, 824417, 2
83924, 395483, 2
83929, 945538, 2
83932, 186571, 2
83940, 844437, 3
83944, 417703, 2
83945, 527714, 2
83984, 362153, 2
83990, 945538, 3
84009, 924528, 2
84019, 935638, 2
84025, 506704, 2
84028, 836737, 2
84029, 84029, 0
84044, 418913, 2
84070, 904508, 3
84080, 926728, 3
84090, 948948, 3
84099, 924528, 2
84109, 926728, 2
84117, 84117, 0
84119, 937838, 2
84127, 728926, 2
84129, 948948, 2
84159, 883278, 2
84179, 904508, 2
84180, 931128, 3
84190, 953348, 3
84199, 926728, 2
84229, 951148, 2
84239, 962258, 2
84247, 753346, 2
84249, 84249, 0
84259, 885478, 2
84270, 903408, 3
84289, 917818, 2
84290, 947848, 3
84309, 931128, 2
84313, 282172, 2
84318, 832227, 2
84329, 953348, 2
84338, 854447, 2
84344, 425513, 2
84354, 337623, 2
84380, 930028, 3
84390, 952248, 3
84399, 931128, 2
84405, 493284, 2
84413, 284372, 2
84434, 416603, 2
84444, 427713, 2
84447, 84447, 0
84449, 977768, 2
84456, 559845, 2
84475, 471064, 2
84484, 372163, 2
84489, 922218, 2
84495, 493284, 2
84518, 826727, 2
84526, 617815, 2
84529, 947848, 2
84530, 836737, 3
84536, 628925, 2
84549, 970068, 2
84579, 84579, 0
84580, 937838, 3
84589, 914518, 2
84609, 927828, 2
84617, 718916, 2
84621, 1038939, 3
84628, 840037, 2
84629, 950048, 2
84647, 752246, 2
84649, 972268, 2
84650, 885478, 3
84689, 84689, 0
84691, 1037740, 2
84699, 927828, 2
84701, 999889, 3
84709, 930028, 2
84729, 952248, 2
84739, 963358, 2
84740, 867757, 3
84741, 1087779, 3
84770, 914518, 3
84799, 84799, 0
84804, 382173, 2
84809, 932228, 2
84828, 844437, 2
84830, 840037, 3
84844, 426613, 2
84861, 1008810, 2
84871, 1019920, 2
84890, 963358, 3
84894, 382173, 2
84899, 932228, 2
84908, 824417, 2
84914, 395483, 2
84919, 945538, 2
84922, 186571, 2
84930, 844437, 3
84934, 417703, 2
84935, 527714, 2
84974, 362153, 2
84980, 945538, 3
84998, 824417, 2
85009, 935638, 2
85015, 506704, 2
85018, 836737, 2
85019, 85019, 0
85034, 418913, 2
85060, 904508, 3
85070, 926728, 3
85080, 948948, 3
85089, 924528, 2
85099, 935638, 2
85107, 85107, 0
85109, 937838, 2
85117, 728926, 2
85119, 948948, 2
85149, 883278, 2
85169, 904508, 2
85170, 931128, 3
85180, 953348, 3
85189, 926728, 2
85197, 717816, 2
85199, 937838, 2
85219, 951148, 2
85229, 962258, 2
85237, 753346, 2
85239, 85239, 0
85249, 885478, 2
85260, 903408, 3
85279, 917818, 2
85280, 947848, 3
85290, 970068, 3
85303, 282172, 2
85308, 832227, 2
85319, 953348, 2
85328, 854447, 2
85334, 425513, 2
85344, 337623, 2
85370, 930028, 3
85380, 952248, 3
85389, 931128, 2
85393, 85393, 0
85398, 832227, 2
85403, 284372, 2
85424, 416603, 2
85434, 427713, 2
85437, 85437, 0
85438, 867757, 2
85439, 977768, 2
85446, 559845, 2
85465, 471064, 2
85474, 372163, 2
85479, 922218, 2
85485, 493284, 2
85493, 284372, 2
85508, 826727, 2
85516, 617815, 2
85519, 947848, 2
85520, 836737, 3
85526, 628925, 2
85539, 970068, 2
85569, 85569, 0
85570, 937838, 3
85579, 914518, 2
85590, 883278, 3
85598, 826727, 2
85607, 718916, 2
85611, 1038939, 3
85618, 840037, 2
85619, 950048, 2
85637, 752246, 2
85639, 972268, 2
85640, 885478, 3
85679, 85679, 0
85681, 1037740, 2
85689, 927828, 2
85697, 718916, 2
85719, 952248, 2
85729, 963358, 2
85730, 867757, 3
85731, 1087779, 3
85760, 914518, 3
85789, 85789, 0
85818, 844437, 2
85820, 840037, 3
85834, 426613, 2
85851, 1008810, 2
85861, 1019920, 2
85880, 963358, 3
85884, 382173, 2
85889, 932228, 2
85904, 395483, 2
85909, 945538, 2
85912, 186571, 2
85920, 844437, 3
85924, 417703, 2
85925, 527714, 2
85964, 362153, 2
85970, 945538, 3
85988, 824417, 2
85994, 395483, 2
85999, 945538, 2
86005, 506704, 2
86008, 836737, 2
86009, 86009, 0
86024, 418913, 2
86050, 904508, 3
86060, 926728, 3
86070, 948948, 3
86079, 924528, 2
86089, 935638, 2
86095, 506704, 2
86098, 836737, 2
86099, 946748, 2
86107, 728926, 2
86109, 948948, 2
86139, 883278, 2
86159, 904508, 2
86160, 931128, 3
86170, 953348, 3
86179, 926728, 2
86187, 717816, 2
86189, 937838, 2
86197, 728926, 2
86199, 948948, 2
86209, 951148, 2
86219, 962258, 2
86227, 753346, 2
86229, 86229, 0
86239, 885478, 2
86250, 903408, 3
86269, 917818, 2
86270, 947848, 3
86280, 970068, 3
86299, 951148, 2
86309, 953348, 2
86318, 854447, 2
86324, 425513, 2
86334, 337623, 2
86360, 930028, 3
86370, 952248, 3
86379, 931128, 2
86383, 86383, 0
86388, 832227, 2
86399, 953348, 2
86414, 416603, 2
86424, 427713, 2
86427, 86427, 0
86428, 867757, 2
86429, 977768, 2
86436, 559845, 2
86455, 471064, 2
86464, 372163, 2
86469, 922218, 2
86475, 493284, 2
86483, 284372, 2
86506, 617815, 2
86509, 947848, 2
86510, 836737, 3
86516, 628925, 2
86529, 970068, 2
86559, 86559, 0
86560, 937838, 3
86569, 914518, 2
86580, 883278, 3
86588, 826727, 2
86590, 904508, 3
86596, 617815, 2
86599, 947848, 2
86601, 1038939, 3
86608, 840037, 2
86609, 950048, 2
86627, 752246, 2
86629, 972268, 2
86630, 885478, 3
86669, 86669, 0
86671, 1037740, 2
86679, 927828, 2
86687, 718916, 2
86698, 840037, 2
86699, 950048, 2
86709, 952248, 2
86719, 963358, 2
86720, 867757, 3
86721, 1087779, 3
86750, 914518, 3
86779, 86779, 0
86790, 86790, 0
86799, 952248, 2
86808, 844437, 2
86810, 840037, 3
86824, 426613, 2
86841, 1008810, 2
86851, 1019920, 2
86870, 963358, 3
86874, 382173, 2
86879, 932228, 2
86898, 844437, 2
86902, 186571, 2
86910, 844437, 3
86914, 417703, 2
86915, 527714, 2
86954, 362153, 2
86960, 945538, 3
86978, 824417, 2
86984, 395483, 2
86989, 945538, 2
86992, 186571, 2
87014, 418913, 2
87040, 904508, 3
87050, 926728, 3
87060, 948948, 3
87069, 924528, 2
87079, 935638, 2
87085, 506704, 2
87088, 836737, 2
87089, 946748, 2
87129, 883278, 2
87149, 904508, 2
87150, 931128, 3
87160, 953348, 3
87169, 926728, 2
87177, 717816, 2
87179, 937838, 2
87187, 728926, 2
87189, 948948, 2
87209, 962258, 2
87217, 753346, 2
87219, 87219, 0
87229, 885478, 2
87240, 903408, 3
87259, 917818, 2
87260, 947848, 3
87270, 970068, 3
87289, 951148, 2
87290, 914518, 3
87299, 962258, 2
87308, 854447, 2
87314, 425513, 2
87324, 337623, 2
87350, 930028, 3
87360, 952248, 3
87369, 931128, 2
87373, 87373, 0
87389, 953348, 2
87398, 854447, 2
87404, 416603, 2
87414, 427713, 2
87417, 87417, 0
87418, 867757, 2
87419, 977768, 2
87426, 559845, 2
87445, 471064, 2
87454, 372163, 2
87459, 922218, 2
87465, 493284, 2
87473, 284372, 2
87491, 1076570, 2
87494, 87494, 0
87500, 836737, 3
87506, 628925, 2
87519, 970068, 2
87549, 87549, 0
87550, 937838, 3
87559, 914518, 2
87570, 883278, 3
87580, 904508, 3
87586, 617815, 2
87589, 947848, 2
87590, 926728, 3
87596, 628925, 2
87617, 752246, 2
87619, 972268, 2
87620, 885478, 3
87659, 87659, 0
87661, 1037740, 2
87669, 927828, 2
87677, 718916, 2
87688, 840037, 2
87689, 950048, 2
87690, 931128, 3
87709, 963358, 2
87710, 867757, 3
87711, 1087779, 3
87740, 914518, 3
87769, 87769, 0
87780, 87780, 0
87789, 952248, 2
87799, 963358, 2
87800, 840037, 3
87814, 426613, 2
87831, 1008810, 2
87841, 1019920, 2
87860, 963358, 3
87864, 382173, 2
87869, 932228, 2
87888, 844437, 2
87890, 87890, 0
87900, 844437, 3
87904, 417703, 2
87905, 527714, 2
87944, 362153, 2
87950, 945538, 3
87968, 824417, 2
87974, 395483, 2
87979, 945538, 2
87982, 186571, 2
87994, 417703, 2
87995, 527714, 2
88004, 418913, 2
88030, 904508, 3
88040, 926728, 3
88050, 948948, 3
88059, 924528, 2
88069, 935638, 2
88075, 506704, 2
88078, 836737, 2
88079, 946748, 2
88090, 937838, 3
88094, 418913, 2
88119, 883278, 2
88139, 904508, 2
88140, 931128, 3
88150, 953348, 3
88159, 926728, 2
88167, 717816, 2
88169, 937838, 2
88177, 728926, 2
88179, 948948, 2
88207, 753346, 2
88209, 88209, 0
88219, 885478, 2
88230, 903408, 3
88249, 917818, 2
88250, 947848, 3
88260, 970068, 3
88279, 951148, 2
88280, 914518, 3
88289, 962258, 2
88297, 88297, 0
88299, 973368, 2
88304, 425513, 2
88314, 337623, 2
88340, 930028, 3
88350, 952248, 3
88359, 931128, 2
88363, 88363, 0
88368, 832227, 2
88379, 953348, 2
88394, 425513, 2
88404, 427713, 2
88407, 88407, 0
88408, 867757, 2
88409, 977768, 2
88416, 559845, 2
88435, 471064, 2
88444, 372163, 2
88449, 922218, 2
88455, 493284, 2
88463, 284372, 2
88481, 1076570, 2
88484, 88484, 0
88490, 945538, 3
88494, 427713, 2
88497, 757746, 2
88498, 867757, 2
88499, 977768, 2
88509, 970068, 2
88539, 88539, 0
88540, 937838, 3
88549, 914518, 2
88560, 883278, 3
88568, 826727, 2
88570, 904508, 3
88576, 617815, 2
88579, 947848, 2
88580, 926728, 3
88586, 628925, 2
88590, 948948, 3
88591, 1079980, 2
88599, 970068, 2
88607, 752246, 2
88609, 972268, 2
88610, 885478, 3
88649, 88649, 0
88651, 1037740, 2
88659, 927828, 2
88667, 718916, 2
88678, 840037, 2
88679, 950048, 2
88680, 931128, 3
88690, 953348, 3
88697, 752246, 2
88699, 972268, 2
88700, 867757, 3
88701, 1087779, 3
88730, 914518, 3
88759, 88759, 0
88770, 88770, 0
88779, 952248, 2
88789, 963358, 2
88790, 947848, 3
88791, 1084380, 2
88804, 426613, 2
88821, 1008810, 2
88831, 1019920, 2
88850, 963358, 3
88854, 382173, 2
88859, 932228, 2
88878, 844437, 2
88880, 88880, 0
88890, 952248, 3
88894, 426613, 2
88934, 362153, 2
88940, 945538, 3
88958, 824417, 2
88964, 395483, 2
88969, 945538, 2
88972, 186571, 2
88984, 417703, 2
88985, 527714, 2
89020, 904508, 3
89030, 926728, 3
89040, 948948, 3
89049, 924528, 2
89059, 935638, 2
89065, 506704, 2
89068, 836737, 2
89069, 946748, 2
89080, 937838, 3
89084, 418913, 2
89091, 1089990, 2
89099, 980078, 2
89109, 883278, 2
89129, 904508, 2
89130, 931128, 3
89140, 953348, 3
89149, 926728, 2
89157, 717816, 2
89159, 937838, 2
89167, 728926, 2
89169, 948948, 2
89209, 885478, 2
89220, 903408, 3
89239, 917818, 2
89240, 947848, 3
89250, 970068, 3
89269, 951148, 2
89270, 914518, 3
89279, 962258, 2
89287, 89287, 0
89289, 973368, 2
89296, 654445, 2
89297, 764456, 2
89304, 337623, 2
89330, 930028, 3
89340, 952248, 3
89349, 931128, 2
89353, 89353, 0
89358, 832227, 2
89369, 953348, 2
89378, 854447, 2
89384, 425513, 2
89390, 963358, 3
89399, 986678, 2
89406, 559845, 2
89425, 471064, 2
89434, 372163, 2
89439, 922218, 2
89445, 493284, 2
89453, 284372, 2
89471, 1076570, 2
89474, 89474, 0
89480, 945538, 3
89484, 427713, 2
89487, 757746, 2
89488, 867757, 2
89489, 977768, 2
89493, 328812, 2
89497, 768856, 2
89529, 89529, 0
89530, 937838, 3
89539, 914518, 2
89550, 883278, 3
89558, 826727, 2
89560, 904508, 3
89566, 617815, 2
89569, 947848, 2
89570, 926728, 3
89576, 628925, 2
89580, 948948, 3
89581, 1079980, 2
89589, 970068, 2
89599, 981178, 2
89600, 885478, 3
89639, 89639, 0
89641, 1037740, 2
89649, 927828, 2
89657, 718916, 2
89668, 840037, 2
89669, 950048, 2
89670, 931128, 3
89680, 953348, 3
89687, 752246, 2
89689, 972268, 2
89697, 763356, 2
89699, 983378, 2
89720, 914518, 3
89749, 89749, 0
89760, 89760, 0
89769, 952248, 2
89779, 963358, 2
89780, 947848, 3
89781, 1084380, 2
89790, 970068, 3
89811, 1008810, 2
89821, 1019920, 2
89840, 963358, 3
89844, 382173, 2
89849, 932228, 2
89868, 844437, 2
89870, 89870, 0
89880, 952248, 3
89884, 426613, 2
89893, 327712, 2
89899, 987778, 2
89924, 362153, 2
89930, 945538, 3
89948, 824417, 2
89954, 395483, 2
89959, 945538, 2
89962, 186571, 2
89974, 417703, 2
89975, 527714, 2
89991, 89991, 0
90048, 924528, 2
90058, 935638, 2
90064, 506704, 2
90067, 836737, 2
90068, 90068, 0
90079, 90079, 0
90083, 418913, 2
90128, 904508, 2
90148, 926728, 2
90156, 90156, 0
90158, 937838, 2
90166, 728926, 2
90168, 948948, 2
90198, 883278, 2
90238, 917818, 2
90249, 1038939, 2
90268, 951148, 2
90278, 962258, 2
90279, 1072269, 2
90286, 753346, 2
90288, 90288, 0
90298, 885478, 2
90319, 1007809, 2
90348, 931128, 2
90352, 282172, 2
90357, 832227, 2
90368, 953348, 2
90377, 854447, 2
90379, 1074469, 2
90383, 425513, 2
90393, 337623, 2
90424, 471064, 2
90433, 372163, 2
90438, 922218, 2
90444, 493284, 2
90452, 284372, 2
90459, 1054449, 2
90473, 416603, 2
90483, 427713, 2
90486, 90486, 0
90487, 867757, 2
90488, 977768, 2
90489, 1087779, 2
90495, 559845, 2
90499, 999889, 2
90528, 903408, 2
90530, 90530, 0
90538, 914518, 2
90557, 826727, 2
90565, 617815, 2
90568, 947848, 2
90575, 628925, 2
90579, 1068969, 2
90588, 970068, 2
90589, 1080079, 2
90630, 1072269, 3
90638, 916718, 2
90648, 927828, 2
90656, 718916, 2
90660, 1038939, 3
90667, 840037, 2
90668, 950048, 2
90686, 752246, 2
90688, 972268, 2
90719, 1006709, 2
90720, 1054449, 3
90740, 999889, 3
90748, 930028, 2
90768, 952248, 2
90778, 963358, 2
90780, 1087779, 3
90843, 382173, 2
90848, 932228, 2
90867, 844437, 2
90883, 426613, 2
90923, 362153, 2
90947, 824417, 2
90953, 395483, 2
90958, 945538, 2
90961, 186571, 2
90973, 417703, 2
90974, 527714, 2
90979, 1077769, 2
91038, 924528, 2
91048, 935638, 2
91054, 506704, 2
91057, 836737, 2
91058, 91058, 0
91069, 91069, 0
91073, 418913, 2
91118, 904508, 2
91138, 926728, 2
91146, 91146, 0
91148, 937838, 2
91156, 728926, 2
91158, 948948, 2
91188, 883278, 2
91228, 917818, 2
91239, 1038939, 2
91258, 951148, 2
91268, 962258, 2
91269, 1072269, 2
91276, 753346, 2
91278, 91278, 0
91288, 885478, 2
91309, 1007809, 2
91338, 931128, 2
91342, 282172, 2
91347, 832227, 2
91358, 953348, 2
91367, 854447, 2
91369, 1074469, 2
91373, 425513, 2
91383, 337623, 2
91399, 91399, 0
91414, 471064, 2
91423, 372163, 2
91428, 922218, 2
91434, 493284, 2
91442, 284372, 2
91449, 1054449, 2
91463, 416603, 2
91473, 427713, 2
91476, 91476, 0
91477, 867757, 2
91478, 977768, 2
91479, 1087779, 2
91485, 559845, 2
91489, 999889, 2
91518, 903408, 2
91520, 91520, 0
91528, 914518, 2
91547, 826727, 2
91555, 617815, 2
91558, 947848, 2
91565, 628925, 2
91569, 1068969, 2
91578, 970068, 2
91579, 1080079, 2
91620, 1072269, 3
91628, 916718, 2
91638, 927828, 2
91646, 718916, 2
91650, 1038939, 3
91657, 840037, 2
91658, 950048, 2
91676, 752246, 2
91678, 972268, 2
91709, 1006709, 2
91710, 1054449, 3
91730, 999889, 3
91738, 930028, 2
91758, 952248, 2
91768, 963358, 2
91770, 1087779, 3
91799, 1006709, 2
91833, 382173, 2
91838, 932228, 2
91857, 844437, 2
91873, 426613, 2
91890, 1008810, 2
91913, 362153, 2
91937, 824417, 2
91943, 395483, 2
91948, 945538, 2
91951, 186571, 2
91963, 417703, 2
91964, 527714, 2
91969, 1077769, 2
92028, 924528, 2
92038, 935638, 2
92044, 506704, 2
92047, 836737, 2
92048, 92048, 0
92059, 92059, 0
92063, 418913, 2
92108, 904508, 2
92128, 926728, 2
92136, 92136, 0
92138, 937838, 2
92146, 728926, 2
92148, 948948, 2
92178, 883278, 2
92198, 904508, 2
92218, 917818, 2
92248, 951148, 2
92258, 962258, 2
92259, 1072269, 2
92266, 753346, 2
92268, 92268, 0
92278, 885478, 2
92328, 931128, 2
92332, 282172, 2
92337, 832227, 2
92348, 953348, 2
92357, 854447, 2
92359, 1074469, 2
92363, 425513, 2
92373, 337623, 2
92389, 92389, 0
92404, 471064, 2
92413, 372163, 2
92418, 922218, 2
92424, 493284, 2
92432, 284372, 2
92439, 1054449, 2
92453, 416603, 2
92463, 427713, 2
92466, 92466, 0
92467, 867757, 2
92468, 977768, 2
92469, 1087779, 2
92475, 559845, 2
92479, 999889, 2
92494, 471064, 2
92508, 903408, 2
92510, 92510, 0
92518, 914518, 2
92537, 826727, 2
92545, 617815, 2
92548, 947848, 2
92555, 628925, 2
92559, 1068969, 2
92568, 970068, 2
92569, 1080079, 2
92598, 92598, 0
92610, 1072269, 3
92618, 916718, 2
92628, 927828, 2
92636, 718916, 2
92640, 1038939, 3
92647, 840037, 2
92648, 950048, 2
92666, 752246, 2
92668, 972268, 2
92700, 1054449, 3
92720, 999889, 3
92728, 930028, 2
92748, 952248, 2
92758, 963358, 2
92760, 1087779, 3
92789, 1006709, 2
92823, 382173, 2
92828, 932228, 2
92847, 844437, 2
92863, 426613, 2
92880, 1008810, 2
92890, 1019920, 2
92903, 362153, 2
92927, 824417, 2
92933, 395483, 2
92938, 945538, 2
92941, 186571, 2
92953, 417703, 2
92954, 527714, 2
92959, 1077769, 2
92993, 362153, 2
93018, 924528, 2
93028, 935638, 2
93034, 506704, 2
93037, 836737, 2
93038, 93038, 0
93049, 93049, 0
93053, 418913, 2
93118, 926728, 2
93126, 93126, 0
93128, 937838, 2
93136, 728926, 2
93138, 948948, 2
93168, 883278, 2
93188, 904508, 2
93208, 917818, 2
93219, 1038939, 2
93238, 951148, 2
93248, 962258, 2
93249, 1072269, 2
93256, 753346, 2
93258, 93258, 0
93268, 885478, 2
93298, 917818, 2
93318, 931128, 2
93322, 282172, 2
93327, 832227, 2
93338, 953348, 2
93347, 854447, 2
93349, 1074469, 2
93353, 425513, 2
93363, 337623, 2
93379, 93379, 0
93403, 372163, 2
93408, 922218, 2
93414, 493284, 2
93422, 284372, 2
93429, 1054449, 2
93443, 416603, 2
93453, 427713, 2
93456, 93456, 0
93457, 867757, 2
93458, 977768, 2
93459, 1087779, 2
93465, 559845, 2
93469, 999889, 2
93484, 471064, 2
93493, 372163, 2
93498, 922218, 2
93500, 93500, 0
93508, 914518, 2
93527, 826727, 2
93535, 617815, 2
93538, 947848, 2
93545, 628925, 2
93549, 1068969, 2
93558, 970068, 2
93559, 1080079, 2
93588, 93588, 0
93598, 914518, 2
93600, 1072269, 3
93608, 916718, 2
93618, 927828, 2
93626, 718916, 2
93630, 1038939, 3
93637, 840037, 2
93638, 950048, 2
93656, 752246, 2
93658, 972268, 2
93698, 93698, 0
93710, 999889, 3
93718, 930028, 2
93738, 952248, 2
93748, 963358, 2
93750, 1087779, 3
93779, 1006709, 2
93813, 382173, 2
93818, 932228, 2
93837, 844437, 2
93853, 426613, 2
93870, 1008810, 2
93880, 1019920, 2
93917, 824417, 2
93923, 395483, 2
93928, 945538, 2
93931, 186571, 2
93943, 417703, 2
93944, 527714, 2
93949, 1077769, 2
93983, 362153, 2
94008, 924528, 2
94018, 935638, 2
94024, 506704, 2
94027, 836737, 2
94028, 94028, 0
94039, 94039, 0
94043, 418913, 2
94098, 924528, 2
94108, 926728, 2
94116, 94116, 0
94118, 937838, 2
94126, 728926, 2
94128, 948948, 2
94158, 883278, 2
94178, 904508, 2
94198, 926728, 2
94209, 1038939, 2
94228, 951148, 2
94238, 962258, 2
94239, 1072269, 2
94246, 753346, 2
94248, 94248, 0
94258, 885478, 2
94288, 917818, 2
94299, 1038939, 2
94308, 931128, 2
94312, 282172, 2
94317, 832227, 2
94328, 953348, 2
94337, 854447, 2
94339, 1074469, 2
94343, 425513, 2
94353, 337623, 2
94369, 94369, 0
94398, 931128, 2
94404, 493284, 2
94412, 284372, 2
94419, 1054449, 2
94433, 416603, 2
94443, 427713, 2
94446, 94446, 0
94447, 867757, 2
94448, 977768, 2
94455, 559845, 2
94459, 999889, 2
94474, 471064, 2
94483, 372163, 2
94488, 922218, 2
94494, 493284, 2
94517, 826727, 2
94525, 617815, 2
94528, 947848, 2
94535, 628925, 2
94539, 1068969, 2
94548, 970068, 2
94578, 94578, 0
94588, 914518, 2
94608, 927828, 2
94616, 718916, 2
94620, 1038939, 3
94627, 840037, 2
94628, 950048, 2
94646, 752246, 2
94648, 972268, 2
94688, 94688, 0
94690, 1037740, 2
94698, 927828, 2
94700, 999889, 3
94708, 930028, 2
94728, 952248, 2
94738, 963358, 2
94740, 1087779, 3
94769, 1006709, 2
94798, 94798, 0
94803, 382173, 2
