Integer, Steps, Result
5430,1,5775
5431,1,6776
5432,1,7777
5433,1,8778
5434,1,9779
5435,6,229922
5436,3,59895
5437,5,583385
5439,4,276672
5440,1,5885
5441,1,6886
5442,1,7887
5443,1,8888
5444,1,9889
5445,0,5445
5446,6,293392
5447,7,2786872
5448,7,12455421
5449,5,595595
5450,1,5995
5451,1,6996
5452,1,7997
5453,1,8998
5454,1,9999
5455,2,11011
5456,2,22022
5457,2,33033
5458,2,44044
5459,2,55055
5460,3,23232
5461,3,45254
5462,3,67276
5463,3,89298
5464,3,112211
5465,2,12221
5466,2,23232
5467,2,34243
5468,2,45254
5469,2,56265
5470,3,25652
5471,3,47674
5472,3,69696
5473,21,8813200023188
5474,3,125521
5475,2,13431
5476,1,12221
5477,2,35453
5478,2,46464
5479,2,57475
5480,7,1136311
5481,4,99099
5482,5,475574
5483,9,88555588
5484,3,138831
5485,2,14641
5486,2,25652
5487,2,36663
5488,2,47674
5489,2,58685
5490,4,59895
5492,16,5233333325
5494,4,293392
5495,2,15851
5496,2,26862
5497,2,37873
5498,2,48884
5499,2,59895
5500,1,5555
5501,1,6556
5502,1,7557
5503,1,8558
5504,1,9559
5505,4,56265
5506,6,1136311
5507,5,497794
5508,3,99099
5509,4,233332
5510,1,5665
5511,1,6666
5512,1,7667
5513,1,8668
5514,1,9669
5515,6,233332
5516,12,52788725
5517,3,79497
5518,3,91619
5519,4,259952
5520,1,5775
5521,1,6776
5522,1,7777
5523,1,8778
5524,1,9779
5525,6,229922
5526,3,59895
5527,5,583385
5529,4,276672
5530,1,5885
5531,1,6886
5532,1,7887
5533,1,8888
5534,1,9889
5535,4,79497
5536,6,293392
5537,7,2786872
5538,7,12455421
5539,5,595595
5540,1,5995
5541,1,6996
5542,1,7997
5543,1,8998
5544,1,9999
5545,2,11011
5546,2,22022
5547,2,33033
5548,2,44044
5549,2,55055
5550,3,23232
5551,3,45254
5552,3,67276
5553,3,89298
5554,3,112211
5555,0,5555
5556,2,23232
5557,2,34243
5558,2,45254
5559,2,56265
5560,3,25652
5561,3,47674
5562,3,69696
5563,21,8813200023188
5564,3,125521
5565,2,13431
5566,1,12221
5567,2,35453
5568,2,46464
5569,2,57475
5570,7,1136311
5571,4,99099
5572,5,475574
5573,9,88555588
5574,3,138831
5575,2,14641
5576,2,25652
5577,2,36663
5578,2,47674
5579,2,58685
5580,4,59895
5582,16,5233333325
5584,4,293392
5585,2,15851
5586,2,26862
5587,2,37873
5588,2,48884
5589,2,59895
5590,3,22022
5591,3,44044
5592,3,66066
5593,3,88088
5594,3,155551
5595,4,56265
5596,6,1136311
5597,5,497794
5598,3,99099
5599,4,233332
5600,1,5665
5601,1,6666
5602,1,7667
5603,1,8668
5604,1,9669
5605,6,233332
5606,12,52788725
5607,3,79497
5608,3,91619
5609,4,259952
5610,1,5775
5611,1,6776
5612,1,7777
5613,1,8778
5614,1,9779
5615,6,229922
5616,3,59895
5617,5,583385
5619,4,276672
5620,1,5885
5621,1,6886
5622,1,7887
5623,1,8888
5624,1,9889
5625,4,79497
5626,6,293392
5627,7,2786872
5628,7,12455421
5629,5,595595
5630,1,5995
5631,1,6996
5632,1,7997
5633,1,8998
5634,1,9999
5635,2,11011
5636,2,22022
5637,2,33033
5638,2,44044
5639,2,55055
5640,3,23232
5641,3,45254
5642,3,67276
5643,3,89298
5644,3,112211
5645,2,12221
5646,2,23232
5647,2,34243
5648,2,45254
5649,2,56265
5650,3,25652
5651,3,47674
5652,3,69696
5653,21,8813200023188
5654,3,125521
5655,2,13431
5656,1,12221
5657,2,35453
5658,2,46464
5659,2,57475
5660,7,1136311
5661,4,99099
5662,5,475574
5663,9,88555588
5664,3,138831
5665,0,5665
5666,2,25652
5667,2,36663
5668,2,47674
5669,2,58685
5670,4,59895
5672,16,5233333325
5674,4,293392
5675,2,15851
5676,2,26862
5677,2,37873
5678,2,48884
5679,2,59895
5680,3,22022
5681,3,44044
5682,3,66066
5683,3,88088
5684,3,155551
5685,4,56265
5686,6,1136311
5687,5,497794
5688,3,99099
5689,4,233332
5690,2,12221
5691,3,46464
5692,3,68486
5693,5,881188
5694,3,168861
5695,6,233332
5696,12,52788725
5697,3,79497
5698,3,91619
5699,4,259952
5700,1,5775
5701,1,6776
5702,1,7777
5703,1,8778
5704,1,9779
5705,6,229922
5706,3,59895
5707,5,583385
5709,4,276672
5710,1,5885
5711,1,6886
5712,1,7887
5713,1,8888
5714,1,9889
5715,4,79497
5716,6,293392
5717,7,2786872
5718,7,12455421
5719,5,595595
5720,1,5995
5721,1,6996
5722,1,7997
5723,1,8998
5724,1,9999
5725,2,11011
5726,2,22022
5727,2,33033
5728,2,44044
5729,2,55055
5730,3,23232
5731,3,45254
5732,3,67276
5733,3,89298
5734,3,112211
5735,2,12221
5736,2,23232
5737,2,34243
5738,2,45254
5739,2,56265
5740,3,25652
5741,3,47674
5742,3,69696
5743,21,8813200023188
5744,3,125521
5745,2,13431
5746,1,12221
5747,2,35453
5748,2,46464
5749,2,57475
5750,7,1136311
5751,4,99099
5752,5,475574
5753,9,88555588
5754,3,138831
5755,2,14641
5756,2,25652
5757,2,36663
5758,2,47674
5759,2,58685
5760,4,59895
5762,16,5233333325
5764,4,293392
5765,2,15851
5766,2,26862
5767,2,37873
5768,2,48884
5769,2,59895
5770,3,22022
5771,3,44044
5772,3,66066
5773,3,88088
5774,3,155551
5775,0,5775
5776,6,1136311
5777,5,497794
5778,3,99099
5779,4,233332
5780,2,12221
5781,3,46464
5782,3,68486
5783,5,881188
5784,3,168861
5785,6,233332
5786,12,52788725
5787,3,79497
5788,3,91619
5789,4,259952
5790,3,26862
5791,3,48884
5792,5,449944
5793,13,8836886388
5794,18,89540004598
5795,6,229922
5796,3,59895
5797,5,583385
5799,4,276672
5800,1,5885
5801,1,6886
5802,1,7887
5803,1,8888
5804,1,9889
5805,4,79497
5806,6,293392
5807,7,2786872
5808,7,12455421
5809,5,595595
5810,1,5995
5811,1,6996
5812,1,7997
5813,1,8998
5814,1,9999
5815,2,11011
5816,2,22022
5817,2,33033
5818,2,44044
5819,2,55055
5820,3,23232
5821,3,45254
5822,3,67276
5823,3,89298
5824,3,112211
5825,2,12221
5826,2,23232
5827,2,34243
5828,2,45254
5829,2,56265
5830,3,25652
5831,3,47674
5832,3,69696
5833,21,8813200023188
5834,3,125521
5835,2,13431
5836,1,12221
5837,2,35453
5838,2,46464
5839,2,57475
5840,7,1136311
5841,4,99099
5842,5,475574
5843,9,88555588
5844,3,138831
5845,2,14641
5846,2,25652
5847,2,36663
5848,2,47674
5849,2,58685
5850,4,59895
5852,16,5233333325
5854,4,293392
5855,2,15851
5856,2,26862
5857,2,37873
5858,2,48884
5859,2,59895
5860,3,22022
5861,3,44044
5862,3,66066
5863,3,88088
5864,3,155551
5865,4,56265
5866,6,1136311
5867,5,497794
5868,3,99099
5869,4,233332
5870,2,12221
5871,3,46464
5872,3,68486
5873,5,881188
5874,3,168861
5875,6,233332
5876,12,52788725
5877,3,79497
5878,3,91619
5879,4,259952
5880,3,26862
5881,3,48884
5882,5,449944
5883,13,8836886388
5884,18,89540004598
5885,0,5885
5886,3,59895
5887,5,583385
5889,4,276672
5890,13,52788725
5891,4,91619
5892,6,993399
5893,16,133697796331
5894,7,2322232
5895,4,79497
5896,6,293392
5897,7,2786872
5898,7,12455421
5899,5,595595
5900,1,5995
5901,1,6996
5902,1,7997
5903,1,8998
5904,1,9999
5905,2,11011
5906,2,22022
5907,2,33033
5908,2,44044
5909,2,55055
5910,3,23232
5911,3,45254
5912,3,67276
5913,3,89298
5914,3,112211
5915,2,12221
5916,2,23232
5917,2,34243
5918,2,45254
5919,2,56265
5920,3,25652
5921,3,47674
5922,3,69696
5923,21,8813200023188
5924,3,125521
5925,2,13431
5926,1,12221
5927,2,35453
5928,2,46464
5929,2,57475
5930,7,1136311
5931,4,99099
5932,5,475574
5933,9,88555588
5934,3,138831
5935,2,14641
5936,2,25652
5937,2,36663
5938,2,47674
5939,2,58685
5940,4,59895
5942,16,5233333325
5944,4,293392
5945,2,15851
5946,2,26862
5947,2,37873
5948,2,48884
5949,2,59895
5950,3,22022
5951,3,44044
5952,3,66066
5953,3,88088
5954,3,155551
5955,4,56265
5956,6,1136311
5957,5,497794
5958,3,99099
5959,4,233332
5960,2,12221
5961,3,46464
5962,3,68486
5963,5,881188
5964,3,168861
5965,6,233332
5966,12,52788725
5967,3,79497
5968,3,91619
5969,4,259952
5970,3,26862
5971,3,48884
5972,5,449944
5973,13,8836886388
5974,18,89540004598
5975,6,229922
5976,3,59895
5977,5,583385
5979,4,276672
5980,13,52788725
5981,4,91619
5982,6,993399
5983,16,133697796331
5984,7,2322232
5985,4,79497
5986,6,293392
5987,7,2786872
5988,7,12455421
5989,5,595595
5990,7,293392
5991,8,12455421
5992,5,445544
5994,15,8939779398
5995,0,5995
5996,9,2322232
5997,5,579975
5998,7,16699661
5999,4,229922
6000,1,6006
6001,1,7007
6002,1,8008
6003,1,9009
6004,2,11011
6005,1,11011
6006,0,6006
6007,2,44044
6008,2,55055
6009,2,66066
6010,1,6116
6011,1,7117
6012,1,8118
6013,1,9119
6014,2,12221
6015,2,23232
6016,2,34243
6017,2,45254
6018,2,56265
6019,2,67276
6020,1,6226
6021,1,7227
6022,1,8228
6023,1,9229
6024,2,13431
6025,2,24442
6026,2,35453
6027,2,46464
6028,2,57475
6029,2,68486
6030,1,6336
6031,1,7337
6032,1,8338
6033,1,9339
6034,2,14641
6035,2,25652
6036,2,36663
6037,2,47674
6038,2,58685
6039,2,69696
6040,1,6446
6041,1,7447
6042,1,8448
6043,1,9449
6044,2,15851
6045,2,26862
6046,2,37873
6047,2,48884
6048,2,59895
6049,4,449944
6050,1,6556
6051,1,7557
6052,1,8558
6053,1,9559
6054,4,56265
6055,6,1136311
6056,5,497794
6057,3,99099
6058,4,233332
6059,4,475574
6060,1,6666
6061,1,7667
6062,1,8668
6063,1,9669
6064,6,233332
6065,12,52788725
6066,3,79497
6067,3,91619
6068,4,259952
6069,5,993399
6070,1,6776
6071,1,7777
6072,1,8778
6073,1,9779
6074,6,229922
6075,3,59895
6076,5,583385
6078,4,276672
6079,15,5233333325
6080,1,6886
6081,1,7887
6082,1,8888
6083,1,9889
6084,4,79497
6085,6,293392
6086,7,2786872
6087,7,12455421
6088,5,595595
6089,4,445544
6090,1,6996
6091,1,7997
6092,1,8998
6093,1,9999
6094,2,11011
6095,2,22022
6096,2,33033
6097,2,44044
6098,2,55055
6099,2,66066
6100,1,6116
6101,1,7117
6102,1,8118
6103,1,9119
6104,2,12221
6105,2,23232
6106,2,34243
6107,2,45254
6108,2,56265
6109,2,67276
6110,1,6226
6111,1,7227
6112,1,8228
6113,1,9229
6114,2,13431
6115,2,24442
6116,0,6116
6117,2,46464
6118,2,57475
6119,2,68486
6120,1,6336
6121,1,7337
6122,1,8338
6123,1,9339
6124,2,14641
6125,2,25652
6126,2,36663
6127,2,47674
6128,2,58685
6129,2,69696
6130,1,6446
6131,1,7447
6132,1,8448
6133,1,9449
6134,2,15851
6135,2,26862
6136,2,37873
6137,2,48884
6138,2,59895
6139,4,449944
6140,1,6556
6141,1,7557
6142,1,8558
6143,1,9559
6144,4,56265
6145,6,1136311
6146,5,497794
6147,3,99099
6148,4,233332
6149,4,475574
6150,1,6666
6151,1,7667
6152,1,8668
6153,1,9669
6154,6,233332
6155,12,52788725
6156,3,79497
6157,3,91619
6158,4,259952
6159,5,993399
6160,1,6776
6161,1,7777
6162,1,8778
6163,1,9779
6164,6,229922
6165,3,59895
6166,5,583385
6168,4,276672
6169,15,5233333325
6170,1,6886
6171,1,7887
6172,1,8888
6173,1,9889
6174,4,79497
6175,6,293392
6176,7,2786872
6177,7,12455421
6178,5,595595
6179,4,445544
6180,1,6996
6181,1,7997
6182,1,8998
6183,1,9999
6184,2,11011
6185,2,22022
6186,2,33033
6187,2,44044
6188,2,55055
6189,2,66066
6190,3,45254
6191,3,67276
6192,3,89298
6193,3,112211
6194,2,12221
6195,2,23232
6196,2,34243
6197,2,45254
6198,2,56265
6199,2,67276
6200,1,6226
6201,1,7227
6202,1,8228
6203,1,9229
6204,2,13431
6205,2,24442
6206,2,35453
6207,2,46464
6208,2,57475
6209,2,68486
6210,1,6336
6211,1,7337
6212,1,8338
6213,1,9339
6214,2,14641
6215,2,25652
6216,2,36663
6217,2,47674
6218,2,58685
6219,2,69696
6220,1,6446
6221,1,7447
6222,1,8448
6223,1,9449
6224,2,15851
6225,2,26862
6226,0,6226
6227,2,48884
6228,2,59895
6229,4,449944
6230,1,6556
6231,1,7557
6232,1,8558
6233,1,9559
6234,4,56265
6235,6,1136311
6236,5,497794
6237,3,99099
6238,4,233332
6239,4,475574
6240,1,6666
6241,1,7667
6242,1,8668
6243,1,9669
6244,6,233332
6245,12,52788725
6246,3,79497
6247,3,91619
6248,4,259952
6249,5,993399
6250,1,6776
6251,1,7777
6252,1,8778
6253,1,9779
6254,6,229922
6255,3,59895
6256,5,583385
6258,4,276672
6259,15,5233333325
6260,1,6886
6261,1,7887
6262,1,8888
6263,1,9889
6264,4,79497
6265,6,293392
6266,7,2786872
6267,7,12455421
6268,5,595595
6269,4,445544
6270,1,6996
6271,1,7997
6272,1,8998
6273,1,9999
6274,2,11011
6275,2,22022
6276,2,33033
6277,2,44044
6278,2,55055
6279,2,66066
6280,3,45254
6281,3,67276
6282,3,89298
6283,3,112211
6284,2,12221
6285,2,23232
6286,2,34243
6287,2,45254
6288,2,56265
6289,2,67276
6290,3,47674
6291,3,69696
6292,21,8813200023188
6293,3,125521
6294,2,13431
6295,1,12221
6296,2,35453
6297,2,46464
6298,2,57475
6299,2,68486
6300,1,6336
6301,1,7337
6302,1,8338
6303,1,9339
6304,2,14641
6305,2,25652
6306,2,36663
6307,2,47674
6308,2,58685
6309,2,69696
6310,1,6446
6311,1,7447
6312,1,8448
6313,1,9449
6314,2,15851
6315,2,26862
6316,2,37873
6317,2,48884
6318,2,59895
6319,4,449944
6320,1,6556
6321,1,7557
6322,1,8558
6323,1,9559
6324,4,56265
6325,6,1136311
6326,5,497794
6327,3,99099
6328,4,233332
6329,4,475574
6330,1,6666
6331,1,7667
6332,1,8668
6333,1,9669
6334,6,233332
6335,12,52788725
6336,0,6336
6337,3,91619
6338,4,259952
6339,5,993399
6340,1,6776
6341,1,7777
6342,1,8778
6343,1,9779
6344,6,229922
6345,3,59895
6346,5,583385
6348,4,276672
6349,15,5233333325
6350,1,6886
6351,1,7887
6352,1,8888
6353,1,9889
6354,4,79497
6355,6,293392
6356,7,2786872
6357,7,12455421
6358,5,595595
6359,4,445544
6360,1,6996
6361,1,7997
6362,1,8998
6363,1,9999
6364,2,11011
6365,2,22022
6366,2,33033
6367,2,44044
6368,2,55055
6369,2,66066
6370,3,45254
6371,3,67276
6372,3,89298
6373,3,112211
6374,2,12221
6375,2,23232
6376,2,34243
6377,2,45254
6378,2,56265
6379,2,67276
6380,3,47674
6381,3,69696
6382,21,8813200023188
6383,3,125521
6384,2,13431
6385,1,12221
6386,2,35453
6387,2,46464
6388,2,57475
6389,2,68486
6390,4,99099
6391,5,475574
6392,9,88555588
6393,3,138831
6394,2,14641
6395,2,25652
6396,2,36663
6397,2,47674
6398,2,58685
6399,2,69696
6400,1,6446
6401,1,7447
6402,1,8448
6403,1,9449
6404,2,15851
6405,2,26862
6406,2,37873
6407,2,48884
6408,2,59895
6409,4,449944
6410,1,6556
6411,1,7557
6412,1,8558
6413,1,9559
6414,4,56265
6415,6,1136311
6416,5,497794
6417,3,99099
6418,4,233332
6419,4,475574
6420,1,6666
6421,1,7667
6422,1,8668
6423,1,9669
6424,6,233332
6425,12,52788725
6426,3,79497
6427,3,91619
6428,4,259952
6429,5,993399
6430,1,6776
6431,1,7777
6432,1,8778
6433,1,9779
6434,6,229922
6435,3,59895
6436,5,583385
6438,4,276672
6439,15,5233333325
6440,1,6886
6441,1,7887
6442,1,8888
6443,1,9889
6444,4,79497
6445,6,293392
6446,0,6446
6447,7,12455421
6448,5,595595
6449,4,445544
6450,1,6996
6451,1,7997
6452,1,8998
6453,1,9999
6454,2,11011
6455,2,22022
6456,2,33033
6457,2,44044
6458,2,55055
6459,2,66066
6460,3,45254
6461,3,67276
6462,3,89298
6463,3,112211
6464,2,12221
6465,2,23232
6466,2,34243
6467,2,45254
6468,2,56265
6469,2,67276
6470,3,47674
6471,3,69696
6472,21,8813200023188
6473,3,125521
6474,2,13431
6475,1,12221
6476,2,35453
6477,2,46464
6478,2,57475
6479,2,68486
6480,4,99099
6481,5,475574
6482,9,88555588
6483,3,138831
6484,2,14641
6485,2,25652
6486,2,36663
6487,2,47674
6488,2,58685
6489,2,69696
6491,16,5233333325
6493,4,293392
6494,2,15851
6495,2,26862
6496,2,37873
6497,2,48884
6498,2,59895
6499,4,449944
6500,1,6556
6501,1,7557
6502,1,8558
6503,1,9559
6504,4,56265
6505,6,1136311
6506,5,497794
6507,3,99099
6508,4,233332
6509,4,475574
6510,1,6666
6511,1,7667
6512,1,8668
6513,1,9669
6514,6,233332
6515,12,52788725
6516,3,79497
6517,3,91619
6518,4,259952
6519,5,993399
6520,1,6776
6521,1,7777
6522,1,8778
6523,1,9779
6524,6,229922
6525,3,59895
6526,5,583385
6528,4,276672
6529,15,5233333325
6530,1,6886
6531,1,7887
6532,1,8888
6533,1,9889
6534,4,79497
6535,6,293392
6536,7,2786872
6537,7,12455421
6538,5,595595
6539,4,445544
6540,1,6996
6541,1,7997
6542,1,8998
6543,1,9999
6544,2,11011
6545,2,22022
6546,2,33033
6547,2,44044
6548,2,55055
6549,2,66066
6550,3,45254
6551,3,67276
6552,3,89298
6553,3,112211
6554,2,12221
6555,2,23232
6556,0,6556
6557,2,45254
6558,2,56265
6559,2,67276
6560,3,47674
6561,3,69696
6562,21,8813200023188
6563,3,125521
6564,2,13431
6565,1,12221
6566,2,35453
6567,2,46464
6568,2,57475
6569,2,68486
6570,4,99099
6571,5,475574
6572,9,88555588
6573,3,138831
6574,2,14641
6575,2,25652
6576,2,36663
6577,2,47674
6578,2,58685
6579,2,69696
6581,16,5233333325
6583,4,293392
6584,2,15851
6585,2,26862
6586,2,37873
6587,2,48884
6588,2,59895
6589,4,449944
6590,3,44044
6591,3,66066
6592,3,88088
6593,3,155551
6594,4,56265
6595,6,1136311
6596,5,497794
6597,3,99099
6598,4,233332
6599,4,475574
6600,1,6666
6601,1,7667
6602,1,8668
6603,1,9669
6604,6,233332
6605,12,52788725
6606,3,79497
6607,3,91619
6608,4,259952
6609,5,993399
6610,1,6776
6611,1,7777
6612,1,8778
6613,1,9779
6614,6,229922
6615,3,59895
6616,5,583385
6618,4,276672
6619,15,5233333325
6620,1,6886
6621,1,7887
6622,1,8888
6623,1,9889
6624,4,79497
6625,6,293392
6626,7,2786872
6627,7,12455421
6628,5,595595
6629,4,445544
6630,1,6996
6631,1,7997
6632,1,8998
6633,1,9999
6634,2,11011
6635,2,22022
6636,2,33033
6637,2,44044
6638,2,55055
6639,2,66066
6640,3,45254
6641,3,67276
6642,3,89298
6643,3,112211
6644,2,12221
6645,2,23232
6646,2,34243
6647,2,45254
6648,2,56265
6649,2,67276
6650,3,47674
6651,3,69696
6652,21,8813200023188
6653,3,125521
6654,2,13431
6655,1,12221
6656,2,35453
6657,2,46464
6658,2,57475
6659,2,68486
6660,4,99099
6661,5,475574
6662,9,88555588
6663,3,138831
6664,2,14641
6665,2,25652
6666,0,6666
6667,2,47674
6668,2,58685
6669,2,69696
6671,16,5233333325
6673,4,293392
6674,2,15851
6675,2,26862
6676,2,37873
6677,2,48884
6678,2,59895
6679,4,449944
6680,3,44044
6681,3,66066
6682,3,88088
6683,3,155551
6684,4,56265
6685,6,1136311
6686,5,497794
6687,3,99099
6688,4,233332
6689,4,475574
6690,3,46464
6691,3,68486
6692,5,881188
6693,3,168861
6694,6,233332
6695,12,52788725
6696,3,79497
6697,3,91619
6698,4,259952
6699,5,993399
6700,1,6776
6701,1,7777
6702,1,8778
6703,1,9779
6704,6,229922
6705,3,59895
6706,5,583385
6708,4,276672
6709,15,5233333325
6710,1,6886
6711,1,7887
6712,1,8888
6713,1,9889
6714,4,79497
6715,6,293392
6716,7,2786872
6717,7,12455421
6718,5,595595
6719,4,445544
6720,1,6996
6721,1,7997
6722,1,8998
6723,1,9999
6724,2,11011
6725,2,22022
6726,2,33033
6727,2,44044
6728,2,55055
6729,2,66066
6730,3,45254
6731,3,67276
6732,3,89298
6733,3,112211
6734,2,12221
6735,2,23232
6736,2,34243
6737,2,45254
6738,2,56265
6739,2,67276
6740,3,47674
6741,3,69696
6742,21,8813200023188
6743,3,125521
6744,2,13431
6745,1,12221
6746,2,35453
6747,2,46464
6748,2,57475
6749,2,68486
6750,4,99099
6751,5,475574
6752,9,88555588
6753,3,138831
6754,2,14641
6755,2,25652
6756,2,36663
6757,2,47674
6758,2,58685
6759,2,69696
6761,16,5233333325
6763,4,293392
6764,2,15851
6765,2,26862
6766,2,37873
6767,2,48884
6768,2,59895
6769,4,449944
6770,3,44044
6771,3,66066
6772,3,88088
6773,3,155551
6774,4,56265
6775,6,1136311
6776,0,6776
6777,3,99099
6778,4,233332
6779,4,475574
6780,3,46464
6781,3,68486
6782,5,881188
6783,3,168861
6784,6,233332
6785,12,52788725
6786,3,79497
6787,3,91619
6788,4,259952
6789,5,993399
6790,3,48884
6791,5,449944
6792,13,8836886388
6793,18,89540004598
6794,6,229922
6795,3,59895
6796,5,583385
6798,4,276672
6799,15,5233333325
6800,1,6886
6801,1,7887
6802,1,8888
6803,1,9889
6804,4,79497
6805,6,293392
6806,7,2786872
6807,7,12455421
6808,5,595595
6809,4,445544
6810,1,6996
6811,1,7997
6812,1,8998
6813,1,9999
6814,2,11011
6815,2,22022
6816,2,33033
6817,2,44044
6818,2,55055
6819,2,66066
6820,3,45254
6821,3,67276
6822,3,89298
6823,3,112211
6824,2,12221
6825,2,23232
6826,2,34243
6827,2,45254
6828,2,56265
6829,2,67276
6830,3,47674
6831,3,69696
6832,21,8813200023188
6833,3,125521
6834,2,13431
6835,1,12221
6836,2,35453
6837,2,46464
6838,2,57475
6839,2,68486
6840,4,99099
6841,5,475574
6842,9,88555588
6843,3,138831
6844,2,14641
6845,2,25652
6846,2,36663
6847,2,47674
6848,2,58685
6849,2,69696
6851,16,5233333325
6853,4,293392
6854,2,15851
6855,2,26862
6856,2,37873
6857,2,48884
6858,2,59895
6859,4,449944
6860,3,44044
6861,3,66066
6862,3,88088
6863,3,155551
6864,4,56265
6865,6,1136311
6866,5,497794
6867,3,99099
6868,4,233332
6869,4,475574
6870,3,46464
6871,3,68486
6872,5,881188
6873,3,168861
6874,6,233332
6875,12,52788725
6876,3,79497
6877,3,91619
6878,4,259952
6879,5,993399
6880,3,48884
6881,5,449944
6882,13,8836886388
6883,18,89540004598
6884,6,229922
6885,3,59895
6886,0,6886
6888,4,276672
6889,15,5233333325
6890,4,91619
6891,6,993399
6892,16,133697796331
6893,7,2322232
6894,4,79497
6895,6,293392
6896,7,2786872
6897,7,12455421
6898,5,595595
6899,4,445544
6900,1,6996
6901,1,7997
6902,1,8998
6903,1,9999
6904,2,11011
6905,2,22022
6906,2,33033
6907,2,44044
6908,2,55055
6909,2,66066
6910,3,45254
6911,3,67276
6912,3,89298
6913,3,112211
6914,2,12221
6915,2,23232
6916,2,34243
6917,2,45254
6918,2,56265
6919,2,67276
6920,3,47674
6921,3,69696
6922,21,8813200023188
6923,3,125521
6924,2,13431
6925,1,12221
6926,2,35453
6927,2,46464
6928,2,57475
6929,2,68486
6930,4,99099
6931,5,475574
6932,9,88555588
6933,3,138831
6934,2,14641
6935,2,25652
6936,2,36663
6937,2,47674
6938,2,58685
6939,2,69696
6941,16,5233333325
6943,4,293392
6944,2,15851
6945,2,26862
6946,2,37873
6947,2,48884
6948,2,59895
6949,4,449944
6950,3,44044
6951,3,66066
6952,3,88088
6953,3,155551
6954,4,56265
6955,6,1136311
6956,5,497794
6957,3,99099
6958,4,233332
6959,4,475574
6960,3,46464
6961,3,68486
6962,5,881188
6963,3,168861
6964,6,233332
6965,12,52788725
6966,3,79497
6967,3,91619
6968,4,259952
6969,5,993399
6970,3,48884
6971,5,449944
6972,13,8836886388
6973,18,89540004598
6974,6,229922
6975,3,59895
6976,5,583385
6978,4,276672
6979,15,5233333325
6980,4,91619
6981,6,993399
6982,16,133697796331
6983,7,2322232
6984,4,79497
6985,6,293392
6986,7,2786872
6987,7,12455421
6988,5,595595
6989,4,445544
6990,8,12455421
6991,5,445544
6993,15,8939779398
6994,7,712217
6995,9,2322232
6996,0,6996
6997,7,16699661
6998,4,229922
6999,20,16668488486661
7000,1,7007
7001,1,8008
7002,1,9009
7003,2,11011
7004,1,11011
7005,2,33033
7006,2,44044
7007,0,7007
7008,2,66066
7009,2,77077
7010,1,7117
7011,1,8118
7012,1,9119
7013,2,12221
7014,2,23232
7015,2,34243
7016,2,45254
7017,2,56265
7018,2,67276
7019,2,78287
7020,1,7227
7021,1,8228
7022,1,9229
7023,2,13431
7024,2,24442
7025,2,35453
7026,2,46464
7027,2,57475
7028,2,68486
7029,2,79497
7030,1,7337
7031,1,8338
7032,1,9339
7033,2,14641
7034,2,25652
7035,2,36663
7036,2,47674
7037,2,58685
7038,2,69696
7039,4,665566
7040,1,7447
7041,1,8448
7042,1,9449
7043,2,15851
7044,2,26862
7045,2,37873
7046,2,48884
7047,2,59895
7048,4,449944
7049,13,927787729
7050,1,7557
7051,1,8558
7052,1,9559
7053,4,56265
7054,6,1136311
7055,5,497794
7056,3,99099
7057,4,233332
7058,4,475574
7060,1,7667
7061,1,8668
7062,1,9669
7063,6,233332
7064,12,52788725
7065,3,79497
7066,3,91619
7067,4,259952
7068,5,993399
7069,11,1771331771
7070,1,7777
7071,1,8778
7072,1,9779
7073,6,229922
7074,3,59895
7075,5,583385
7077,4,276672
7078,15,5233333325
7079,4,661166
7080,1,7887
7081,1,8888
7082,1,9889
7083,4,79497
7084,6,293392
7085,7,2786872
7086,7,12455421
7087,5,595595
7088,4,445544
7089,4,687786
7090,1,7997
7091,1,8998
7092,1,9999
7093,2,11011
7094,2,22022
7095,2,33033
7096,2,44044
7097,2,55055
7098,2,66066
7099,2,77077
7100,1,7117
7101,1,8118
7102,1,9119
7103,2,12221
7104,2,23232
7105,2,34243
7106,2,45254
7107,2,56265
7108,2,67276
7109,2,78287
7110,1,7227
7111,1,8228
7112,1,9229
7113,2,13431
7114,2,24442
7115,2,35453
7116,2,46464
7117,0,7117
7118,2,68486
7119,2,79497
7120,1,7337
7121,1,8338
7122,1,9339
7123,2,14641
7124,2,25652
7125,2,36663
7126,2,47674
7127,2,58685
7128,2,69696
7129,4,665566
7130,1,7447
7131,1,8448
7132,1,9449
7133,2,15851
7134,2,26862
7135,2,37873
7136,2,48884
7137,2,59895
7138,4,449944
7139,13,927787729
7140,1,7557
7141,1,8558
7142,1,9559
7143,4,56265
7144,6,1136311
7145,5,497794
7146,3,99099
7147,4,233332
7148,4,475574
7150,1,7667
7151,1,8668
7152,1,9669
7153,6,233332
7154,12,52788725
7155,3,79497
7156,3,91619
7157,4,259952
7158,5,993399
7159,11,1771331771
7160,1,7777
7161,1,8778
7162,1,9779
7163,6,229922
7164,3,59895
7165,5,583385
7167,4,276672
7168,15,5233333325
7169,4,661166
7170,1,7887
7171,1,8888
7172,1,9889
7173,4,79497
7174,6,293392
7175,7,2786872
7176,7,12455421
7177,5,595595
7178,4,445544
7179,4,687786
7180,1,7997
7181,1,8998
7182,1,9999
7183,2,11011
7184,2,22022
7185,2,33033
7186,2,44044
7187,2,55055
7188,2,66066
7189,2,77077
7190,3,67276
7191,3,89298
7192,3,112211
7193,2,12221
7194,2,23232
7195,2,34243
