Initial, Result, Steps
88279, 951148, 2
88280, 914518, 3
88281, 1072170, 2
88282, 192181, 2
88283, 302192, 2
88284, 412203, 2
88285, 522214, 2
88286, 88286, 0
88287, 742236, 2
88288, 852247, 2
88289, 962258, 2
88290, 936738, 3
88291, 1083280, 2
88292, 203291, 2
88293, 313302, 2
88294, 423313, 2
88295, 533324, 2
88296, 643335, 2
88297, 88297, 0
88298, 863357, 2
88299, 973368, 2
88300, 851147, 3
88301, 1071169, 3
88302, 205491, 2
88303, 315502, 2
88304, 425513, 2
88305, 535524, 2
88306, 645535, 2
88307, 755546, 2
88308, 88308, 0
88309, 975568, 2
88310, 873367, 3
88311, 1093389, 3
88312, 117601, 2
88313, 227612, 2
88314, 337623, 2
88315, 447634, 2
88316, 557645, 2
88317, 667656, 2
88318, 777667, 2
88319, 88319, 0
88320, 885588, 3
88321, 1007710, 2
88322, 127721, 2
88323, 237732, 2
88324, 347743, 2
88325, 457754, 2
88326, 567765, 2
88327, 677776, 2
88328, 787787, 2
88329, 897798, 2
88330, 88330, 0
88331, 1018820, 2
88332, 138831, 2
88333, 248842, 2
88334, 358853, 2
88335, 468864, 2
88336, 578875, 2
88337, 688886, 2
88338, 798897, 2
88339, 908908, 2
88340, 930028, 3
88341, 88341, 0
88342, 149941, 2
88343, 259952, 2
88344, 369963, 2
88345, 479974, 2
88346, 589985, 2
88347, 699996, 2
88348, 810007, 2
88349, 920018, 2
88350, 952248, 3
88351, 1041040, 2
88352, 88352, 0
88353, 271062, 2
88354, 381073, 2
88355, 491084, 2
88356, 601095, 2
88357, 711106, 2
88358, 821117, 2
88359, 931128, 2
88360, 974468, 3
88361, 1052150, 2
88362, 172161, 2
88363, 88363, 0
88364, 392183, 2
88365, 502194, 2
88366, 612205, 2
88367, 722216, 2
88368, 832227, 2
88369, 942238, 2
88370, 896698, 3
88371, 1063260, 2
88372, 183271, 2
88373, 293282, 2
88374, 88374, 0
88375, 513304, 2
88376, 623315, 2
88377, 733326, 2
88378, 843337, 2
88379, 953348, 2
88380, 918918, 3
88381, 1074370, 2
88382, 194381, 2
88383, 304392, 2
88384, 414403, 2
88385, 88385, 0
88386, 634425, 2
88387, 744436, 2
88388, 854447, 2
88389, 964458, 2
88390, 941138, 3
88391, 1085480, 2
88392, 205491, 2
88393, 315502, 2
88394, 425513, 2
88395, 535524, 2
88396, 88396, 0
88397, 755546, 2
88398, 865557, 2
88399, 975568, 2
88400, 855547, 3
88401, 1075569, 3
88402, 207691, 2
88403, 317702, 2
88404, 427713, 2
88405, 537724, 2
88406, 647735, 2
88407, 88407, 0
88408, 867757, 2
88409, 977768, 2
88410, 877767, 3
88411, 1097789, 3
88412, 119801, 2
88413, 229812, 2
88414, 339823, 2
88415, 449834, 2
88416, 559845, 2
88417, 669856, 2
88418, 88418, 0
88419, 889878, 2
88420, 889988, 3
88421, 1009910, 2
88422, 129921, 2
88423, 239932, 2
88424, 349943, 2
88425, 459954, 2
88426, 569965, 2
88427, 679976, 2
88428, 789987, 2
88429, 88429, 0
88430, 912208, 3
88431, 1021020, 2
88432, 141031, 2
88433, 251042, 2
88434, 361053, 2
88435, 471064, 2
88436, 581075, 2
88437, 691086, 2
88438, 801097, 2
88439, 911108, 2
88440, 88440, 0
88441, 1032130, 2
88442, 152141, 2
88443, 262152, 2
88444, 372163, 2
88445, 482174, 2
88446, 592185, 2
88447, 702196, 2
88448, 812207, 2
88449, 922218, 2
88450, 956648, 3
88451, 88451, 0
88452, 163251, 2
88453, 273262, 2
88454, 383273, 2
88455, 493284, 2
88456, 603295, 2
88457, 713306, 2
88458, 823317, 2
88459, 933328, 2
88460, 978868, 3
88461, 1054350, 2
88462, 88462, 0
88463, 284372, 2
88464, 394383, 2
88465, 504394, 2
88466, 614405, 2
88467, 724416, 2
88468, 834427, 2
88469, 944438, 2
88470, 901098, 3
88471, 1065460, 2
88472, 185471, 2
88473, 88473, 0
88474, 405493, 2
88475, 515504, 2
88476, 625515, 2
88477, 735526, 2
88478, 845537, 2
88479, 955548, 2
88480, 923318, 3
88481, 1076570, 2
88482, 196581, 2
88483, 306592, 2
88484, 88484, 0
88485, 526614, 2
88486, 636625, 2
88487, 746636, 2
88488, 856647, 2
88489, 966658, 2
88490, 945538, 3
88491, 1087680, 2
88492, 207691, 2
88493, 317702, 2
88494, 427713, 2
88495, 88495, 0
88496, 647735, 2
88497, 757746, 2
88498, 867757, 2
88499, 977768, 2
88500, 858957, 3
88501, 1078979, 3
88502, 199991, 2
88503, 310002, 2
88504, 420013, 2
88505, 530024, 2
88506, 88506, 0
88507, 750046, 2
88508, 860057, 2
88509, 970068, 2
88510, 881078, 3
88511, 1090100, 2
88512, 111111, 2
88513, 221122, 2
88514, 331133, 2
88515, 441144, 2
88516, 551155, 2
88517, 88517, 0
88518, 771177, 2
88519, 881188, 2
88520, 893398, 3
88521, 1002210, 2
88522, 122221, 2
88523, 232232, 2
88524, 342243, 2
88525, 452254, 2
88526, 562265, 2
88527, 672276, 2
88528, 88528, 0
88529, 892298, 2
88530, 915618, 3
88531, 1013320, 2
88532, 133331, 2
88533, 243342, 2
88534, 353353, 2
88535, 463364, 2
88536, 573375, 2
88537, 683386, 2
88538, 793397, 2
88539, 88539, 0
88540, 937838, 3
88541, 1024430, 2
88542, 144441, 2
88543, 254452, 2
88544, 364463, 2
88545, 474474, 2
88546, 584485, 2
88547, 694496, 2
88548, 804507, 2
88549, 914518, 2
88550, 88550, 0
88551, 1035540, 2
88552, 155551, 2
88553, 265562, 2
88554, 375573, 2
88555, 485584, 2
88556, 595595, 2
88557, 705606, 2
88558, 815617, 2
88559, 925628, 2
88560, 883278, 3
88561, 88561, 0
88562, 166661, 2
88563, 276672, 2
88564, 386683, 2
88565, 496694, 2
88566, 606705, 2
88567, 716716, 2
88568, 826727, 2
88569, 936738, 2
88570, 904508, 3
88571, 1057760, 2
88572, 88572, 0
88573, 287782, 2
88574, 397793, 2
88575, 507804, 2
88576, 617815, 2
88577, 727826, 2
88578, 837837, 2
88579, 947848, 2
88580, 926728, 3
88581, 1068870, 2
88582, 188881, 2
88583, 88583, 0
88584, 408903, 2
88585, 518914, 2
88586, 628925, 2
88587, 738936, 2
88588, 848947, 2
88589, 958958, 2
88590, 948948, 3
88591, 1079980, 2
88592, 199991, 2
88593, 310002, 2
88594, 88594, 0
88595, 530024, 2
88596, 640035, 2
88597, 750046, 2
88598, 860057, 2
88599, 970068, 2
88600, 863357, 3
88601, 1083379, 3
88602, 202191, 2
88603, 312202, 2
88604, 422213, 2
88605, 88605, 0
88606, 642235, 2
88607, 752246, 2
88608, 862257, 2
88609, 972268, 2
88610, 885478, 3
88611, 1092300, 2
88612, 113311, 2
88613, 223322, 2
88614, 333333, 2
88615, 443344, 2
88616, 88616, 0
88617, 663366, 2
88618, 773377, 2
88619, 883388, 2
88620, 897798, 3
88621, 1004410, 2
88622, 124421, 2
88623, 234432, 2
88624, 344443, 2
88625, 454454, 2
88626, 564465, 2
88627, 88627, 0
88628, 784487, 2
88629, 894498, 2
88630, 920018, 3
88631, 1015520, 2
88632, 135531, 2
88633, 245542, 2
88634, 355553, 2
88635, 465564, 2
88636, 575575, 2
88637, 685586, 2
88638, 88638, 0
88639, 905608, 2
88640, 942238, 3
88641, 1026630, 2
88642, 146641, 2
88643, 256652, 2
88644, 366663, 2
88645, 476674, 2
88646, 586685, 2
88647, 696696, 2
88648, 806707, 2
88649, 88649, 0
88650, 964458, 3
88651, 1037740, 2
88652, 157751, 2
88653, 267762, 2
88654, 377773, 2
88655, 487784, 2
88656, 597795, 2
88657, 707806, 2
88658, 817817, 2
88659, 927828, 2
88660, 88660, 0
88661, 1048850, 2
88662, 168861, 2
88663, 278872, 2
88664, 388883, 2
88665, 498894, 2
88666, 608905, 2
88667, 718916, 2
88668, 828927, 2
88669, 938938, 2
88670, 908908, 3
88671, 88671, 0
88672, 179971, 2
88673, 289982, 2
88674, 399993, 2
88675, 510004, 2
88676, 620015, 2
88677, 730026, 2
88678, 840037, 2
88679, 950048, 2
88680, 931128, 3
88681, 1071070, 2
88682, 88682, 0
88683, 301092, 2
88684, 411103, 2
88685, 521114, 2
88686, 631125, 2
88687, 741136, 2
88688, 851147, 2
88689, 961158, 2
88690, 953348, 3
88691, 1082180, 2
88692, 202191, 2
88693, 88693, 0
88694, 422213, 2
88695, 532224, 2
88696, 642235, 2
88697, 752246, 2
88698, 862257, 2
88699, 972268, 2
88700, 867757, 3
88701, 1087779, 3
88702, 204391, 2
88703, 314402, 2
88704, 88704, 0
88705, 534424, 2
88706, 644435, 2
88707, 754446, 2
88708, 864457, 2
88709, 974468, 2
88710, 889878, 3
88711, 1094500, 2
88712, 115511, 2
88713, 225522, 2
88714, 335533, 2
88715, 88715, 0
88716, 555555, 2
88717, 665566, 2
88718, 775577, 2
88719, 885588, 2
88720, 892298, 3
88721, 1006610, 2
88722, 126621, 2
88723, 236632, 2
88724, 346643, 2
88725, 456654, 2
88726, 88726, 0
88727, 676676, 2
88728, 786687, 2
88729, 896698, 2
88730, 914518, 3
88731, 1017720, 2
88732, 137731, 2
88733, 247742, 2
88734, 357753, 2
88735, 467764, 2
88736, 577775, 2
88737, 88737, 0
88738, 797797, 2
88739, 907808, 2
88740, 936738, 3
88741, 1028830, 2
88742, 148841, 2
88743, 258852, 2
88744, 368863, 2
88745, 478874, 2
88746, 588885, 2
88747, 698896, 2
88748, 88748, 0
88749, 918918, 2
88750, 958958, 3
88751, 1039940, 2
88752, 159951, 2
88753, 269962, 2
88754, 379973, 2
88755, 489984, 2
88756, 599995, 2
88757, 710006, 2
88758, 820017, 2
88759, 88759, 0
88760, 881188, 3
88761, 1051050, 2
88762, 171061, 2
88763, 281072, 2
88764, 391083, 2
88765, 501094, 2
88766, 611105, 2
88767, 721116, 2
88768, 831127, 2
88769, 941138, 2
88770, 88770, 0
88771, 1062160, 2
88772, 182171, 2
88773, 292182, 2
88774, 402193, 2
88775, 512204, 2
88776, 622215, 2
88777, 732226, 2
88778, 842237, 2
88779, 952248, 2
88780, 925628, 3
88781, 88781, 0
88782, 193281, 2
88783, 303292, 2
88784, 413303, 2
88785, 523314, 2
88786, 633325, 2
88787, 743336, 2
88788, 853347, 2
88789, 963358, 2
88790, 947848, 3
88791, 1084380, 2
88792, 88792, 0
88793, 314402, 2
88794, 424413, 2
88795, 534424, 2
88796, 644435, 2
88797, 754446, 2
88798, 864457, 2
88799, 974468, 2
88800, 862257, 3
88801, 1082279, 3
88802, 206591, 2
88803, 88803, 0
88804, 426613, 2
88805, 536624, 2
88806, 646635, 2
88807, 756646, 2
88808, 866657, 2
88809, 976668, 2
88810, 883388, 3
88811, 1096700, 2
88812, 117711, 2
88813, 227722, 2
88814, 88814, 0
88815, 447744, 2
88816, 557755, 2
88817, 667766, 2
88818, 777777, 2
88819, 887788, 2
88820, 896698, 3
88821, 1008810, 2
88822, 128821, 2
88823, 238832, 2
88824, 348843, 2
88825, 88825, 0
88826, 568865, 2
88827, 678876, 2
88828, 788887, 2
88829, 898898, 2
88830, 918918, 3
88831, 1019920, 2
88832, 139931, 2
88833, 249942, 2
88834, 359953, 2
88835, 469964, 2
88836, 88836, 0
88837, 689986, 2
88838, 799997, 2
88839, 910008, 2
88840, 941138, 3
88841, 1031030, 2
88842, 151041, 2
88843, 261052, 2
88844, 371063, 2
88845, 481074, 2
88846, 591085, 2
88847, 88847, 0
88848, 811107, 2
88849, 921118, 2
88850, 963358, 3
88851, 1042140, 2
88852, 162151, 2
88853, 272162, 2
88854, 382173, 2
88855, 492184, 2
88856, 602195, 2
88857, 712206, 2
88858, 88858, 0
88859, 932228, 2
88860, 885588, 3
88861, 1053250, 2
88862, 173261, 2
88863, 283272, 2
88864, 393283, 2
88865, 503294, 2
88866, 613305, 2
88867, 723316, 2
88868, 833327, 2
88869, 88869, 0
88870, 907808, 3
88871, 1064360, 2
88872, 184371, 2
88873, 294382, 2
88874, 404393, 2
88875, 514404, 2
88876, 624415, 2
88877, 734426, 2
88878, 844437, 2
88879, 954448, 2
88880, 88880, 0
88881, 1075470, 2
88882, 195481, 2
88883, 305492, 2
88884, 415503, 2
88885, 525514, 2
88886, 635525, 2
88887, 745536, 2
88888, 855547, 2
88889, 965558, 2
88890, 952248, 3
88891, 88891, 0
88892, 206591, 2
88893, 316602, 2
88894, 426613, 2
88895, 536624, 2
88896, 646635, 2
88897, 756646, 2
88898, 866657, 2
88899, 976668, 2
88900, 866657, 3
88901, 1086679, 3
88902, 88902, 0
88903, 318802, 2
88904, 428813, 2
88905, 538824, 2
88906, 648835, 2
88907, 758846, 2
88908, 868857, 2
88909, 978868, 2
88910, 887788, 3
88911, 1098900, 2
88912, 119911, 2
88913, 88913, 0
88914, 339933, 2
88915, 449944, 2
88916, 559955, 2
88917, 669966, 2
88918, 779977, 2
88919, 889988, 2
88920, 901098, 3
88921, 1011010, 2
88922, 131021, 2
88923, 241032, 2
88924, 88924, 0
88925, 461054, 2
88926, 571065, 2
88927, 681076, 2
88928, 791087, 2
88929, 901098, 2
88930, 923318, 3
88931, 1022120, 2
88932, 142131, 2
88933, 252142, 2
88934, 362153, 2
88935, 88935, 0
88936, 582175, 2
88937, 692186, 2
88938, 802197, 2
88939, 912208, 2
88940, 945538, 3
88941, 1033230, 2
88942, 153241, 2
88943, 263252, 2
88944, 373263, 2
88945, 483274, 2
88946, 88946, 0
88947, 703296, 2
88948, 813307, 2
88949, 923318, 2
88950, 967758, 3
88951, 1044340, 2
88952, 164351, 2
88953, 274362, 2
88954, 384373, 2
88955, 494384, 2
88956, 604395, 2
88957, 88957, 0
88958, 824417, 2
88959, 934428, 2
88960, 889988, 3
88961, 1055450, 2
88962, 175461, 2
88963, 285472, 2
88964, 395483, 2
88965, 505494, 2
88966, 615505, 2
88967, 725516, 2
88968, 88968, 0
88969, 945538, 2
88970, 912208, 3
88971, 1066560, 2
88972, 186571, 2
88973, 296582, 2
88974, 406593, 2
88975, 516604, 2
88976, 626615, 2
88977, 736626, 2
88978, 846637, 2
88979, 88979, 0
88980, 934428, 3
88981, 1077670, 2
88982, 197681, 2
88983, 307692, 2
88984, 417703, 2
88985, 527714, 2
88986, 637725, 2
88987, 747736, 2
88988, 857747, 2
88989, 967758, 2
88990, 88990, 0
88991, 1088780, 2
88992, 208791, 2
88993, 318802, 2
88994, 428813, 2
88995, 538824, 2
88996, 648835, 2
88997, 758846, 2
88998, 868857, 2
88999, 978868, 2
89000, 870067, 3
89001, 89001, 0
89002, 111001, 2
89003, 221012, 2
89004, 331023, 2
89005, 441034, 2
89006, 551045, 2
89007, 661056, 2
89008, 771067, 2
89009, 881078, 2
89010, 882288, 3
89011, 1001110, 2
89012, 89012, 0
89013, 231132, 2
89014, 341143, 2
89015, 451154, 2
89016, 561165, 2
89017, 671176, 2
89018, 781187, 2
89019, 891198, 2
89020, 904508, 3
89021, 1012220, 2
89022, 132231, 2
89023, 89023, 0
89024, 352253, 2
89025, 462264, 2
89026, 572275, 2
89027, 682286, 2
89028, 792297, 2
89029, 902308, 2
89030, 926728, 3
89031, 1023330, 2
89032, 143341, 2
89033, 253352, 2
89034, 89034, 0
89035, 473374, 2
89036, 583385, 2
89037, 693396, 2
89038, 803407, 2
89039, 913418, 2
89040, 948948, 3
89041, 1034440, 2
89042, 154451, 2
89043, 264462, 2
89044, 374473, 2
89045, 89045, 0
89046, 594495, 2
89047, 704506, 2
89048, 814517, 2
89049, 924528, 2
89050, 971168, 3
89051, 1045550, 2
89052, 165561, 2
89053, 275572, 2
89054, 385583, 2
89055, 495594, 2
89056, 89056, 0
89057, 715616, 2
89058, 825627, 2
89059, 935638, 2
89060, 893398, 3
89061, 1056660, 2
89062, 176671, 2
89063, 286682, 2
89064, 396693, 2
89065, 506704, 2
89066, 616715, 2
89067, 89067, 0
89068, 836737, 2
89069, 946748, 2
89070, 915618, 3
89071, 1067770, 2
89072, 187781, 2
89073, 297792, 2
89074, 407803, 2
89075, 517814, 2
89076, 627825, 2
89077, 737836, 2
89078, 89078, 0
89079, 957858, 2
89080, 937838, 3
89081, 1078880, 2
89082, 198891, 2
89083, 308902, 2
89084, 418913, 2
89085, 528924, 2
89086, 638935, 2
89087, 748946, 2
89088, 858957, 2
89089, 89089, 0
89090, 960058, 3
89091, 1089990, 2
89092, 210001, 2
89093, 320012, 2
89094, 430023, 2
89095, 540034, 2
89096, 650045, 2
89097, 760056, 2
89098, 870067, 2
89099, 980078, 2
89100, 89100, 0
89101, 1094489, 3
89102, 113201, 2
89103, 223212, 2
89104, 333223, 2
89105, 443234, 2
89106, 553245, 2
89107, 663256, 2
89108, 773267, 2
89109, 883278, 2
89110, 886688, 3
89111, 89111, 0
89112, 123321, 2
89113, 233332, 2
89114, 343343, 2
89115, 453354, 2
89116, 563365, 2
89117, 673376, 2
89118, 783387, 2
89119, 893398, 2
89120, 908908, 3
89121, 1014420, 2
89122, 89122, 0
89123, 244442, 2
89124, 354453, 2
89125, 464464, 2
89126, 574475, 2
89127, 684486, 2
89128, 794497, 2
89129, 904508, 2
89130, 931128, 3
89131, 1025530, 2
89132, 145541, 2
89133, 89133, 0
89134, 365563, 2
89135, 475574, 2
89136, 585585, 2
89137, 695596, 2
89138, 805607, 2
89139, 915618, 2
89140, 953348, 3
89141, 1036640, 2
89142, 156651, 2
89143, 266662, 2
89144, 89144, 0
89145, 486684, 2
89146, 596695, 2
89147, 706706, 2
89148, 816717, 2
89149, 926728, 2
89150, 975568, 3
89151, 1047750, 2
89152, 167761, 2
89153, 277772, 2
89154, 387783, 2
89155, 89155, 0
89156, 607805, 2
89157, 717816, 2
89158, 827827, 2
89159, 937838, 2
89160, 897798, 3
89161, 1058860, 2
89162, 178871, 2
89163, 288882, 2
89164, 398893, 2
89165, 508904, 2
89166, 89166, 0
89167, 728926, 2
89168, 838937, 2
89169, 948948, 2
89170, 920018, 3
89171, 1069970, 2
89172, 189981, 2
89173, 299992, 2
89174, 410003, 2
89175, 520014, 2
89176, 630025, 2
89177, 89177, 0
89178, 850047, 2
89179, 960058, 2
89180, 942238, 3
89181, 1081080, 2
89182, 201091, 2
89183, 311102, 2
89184, 421113, 2
89185, 531124, 2
89186, 641135, 2
89187, 751146, 2
89188, 89188, 0
89189, 971168, 2
89190, 964458, 3
89191, 1092190, 2
89192, 212201, 2
89193, 322212, 2
89194, 432223, 2
89195, 542234, 2
89196, 652245, 2
89197, 762256, 2
89198, 872267, 2
89199, 89199, 0
89200, 878867, 3
89201, 1098889, 3
89202, 115401, 2
89203, 225412, 2
89204, 335423, 2
89205, 445434, 2
89206, 555445, 2
89207, 665456, 2
89208, 775467, 2
89209, 885478, 2
89210, 89210, 0
89211, 1005510, 2
89212, 125521, 2
89213, 235532, 2
89214, 345543, 2
89215, 455554, 2
89216, 565565, 2
89217, 675576, 2
89218, 785587, 2
89219, 895598, 2
89220, 903408, 3
89221, 89221, 0
89222, 136631, 2
89223, 246642, 2
89224, 356653, 2
89225, 466664, 2
89226, 576675, 2
89227, 686686, 2
89228, 796697, 2
89229, 906708, 2
89230, 925628, 3
89231, 1027730, 2
89232, 89232, 0
89233, 257752, 2
89234, 367763, 2
89235, 477774, 2
89236, 587785, 2
89237, 697796, 2
89238, 807807, 2
89239, 917818, 2
89240, 947848, 3
89241, 1038840, 2
89242, 158851, 2
89243, 89243, 0
89244, 378873, 2
89245, 488884, 2
89246, 598895, 2
89247, 708906, 2
89248, 818917, 2
89249, 928928, 2
89250, 970068, 3
89251, 1049950, 2
89252, 169961, 2
89253, 279972, 2
89254, 89254, 0
89255, 499994, 2
89256, 610005, 2
89257, 720016, 2
89258, 830027, 2
89259, 940038, 2
89260, 892298, 3
89261, 1061060, 2
89262, 181071, 2
89263, 291082, 2
89264, 401093, 2
89265, 89265, 0
89266, 621115, 2
89267, 731126, 2
89268, 841137, 2
89269, 951148, 2
89270, 914518, 3
89271, 1072170, 2
89272, 192181, 2
89273, 302192, 2
89274, 412203, 2
89275, 522214, 2
89276, 89276, 0
89277, 742236, 2
89278, 852247, 2
89279, 962258, 2
89280, 936738, 3
89281, 1083280, 2
89282, 203291, 2
89283, 313302, 2
89284, 423313, 2
89285, 533324, 2
89286, 643335, 2
89287, 89287, 0
89288, 863357, 2
89289, 973368, 2
89290, 958958, 3
89291, 1094390, 2
89292, 214401, 2
89293, 324412, 2
89294, 434423, 2
89295, 544434, 2
89296, 654445, 2
89297, 764456, 2
89298, 89298, 0
89299, 984478, 2
89300, 873367, 3
89301, 1093389, 3
89302, 117601, 2
89303, 227612, 2
89304, 337623, 2
89305, 447634, 2
89306, 557645, 2
89307, 667656, 2
89308, 777667, 2
89309, 89309, 0
89310, 885588, 3
89311, 1007710, 2
89312, 127721, 2
89313, 237732, 2
89314, 347743, 2
89315, 457754, 2
89316, 567765, 2
89317, 677776, 2
89318, 787787, 2
89319, 897798, 2
89320, 89320, 0
89321, 1018820, 2
89322, 138831, 2
89323, 248842, 2
89324, 358853, 2
89325, 468864, 2
89326, 578875, 2
89327, 688886, 2
89328, 798897, 2
89329, 908908, 2
89330, 930028, 3
89331, 89331, 0
89332, 149941, 2
89333, 259952, 2
89334, 369963, 2
89335, 479974, 2
89336, 589985, 2
89337, 699996, 2
89338, 810007, 2
89339, 920018, 2
89340, 952248, 3
89341, 1041040, 2
89342, 89342, 0
89343, 271062, 2
89344, 381073, 2
89345, 491084, 2
89346, 601095, 2
89347, 711106, 2
89348, 821117, 2
89349, 931128, 2
89350, 974468, 3
89351, 1052150, 2
89352, 172161, 2
89353, 89353, 0
89354, 392183, 2
89355, 502194, 2
89356, 612205, 2
89357, 722216, 2
89358, 832227, 2
89359, 942238, 2
89360, 896698, 3
89361, 1063260, 2
89362, 183271, 2
89363, 293282, 2
89364, 89364, 0
89365, 513304, 2
89366, 623315, 2
89367, 733326, 2
89368, 843337, 2
89369, 953348, 2
89370, 918918, 3
89371, 1074370, 2
89372, 194381, 2
89373, 304392, 2
89374, 414403, 2
89375, 89375, 0
89376, 634425, 2
89377, 744436, 2
89378, 854447, 2
89379, 964458, 2
89380, 941138, 3
89381, 1085480, 2
89382, 205491, 2
89383, 315502, 2
89384, 425513, 2
89385, 535524, 2
89386, 89386, 0
89387, 755546, 2
89388, 865557, 2
89389, 975568, 2
89390, 963358, 3
89391, 1096590, 2
89392, 216601, 2
89393, 326612, 2
89394, 436623, 2
89395, 546634, 2
89396, 656645, 2
89397, 89397, 0
89398, 876667, 2
89399, 986678, 2
89400, 877767, 3
89401, 1097789, 3
89402, 119801, 2
89403, 229812, 2
89404, 339823, 2
89405, 449834, 2
89406, 559845, 2
89407, 669856, 2
89408, 89408, 0
89409, 889878, 2
89410, 889988, 3
89411, 1009910, 2
89412, 129921, 2
89413, 239932, 2
89414, 349943, 2
89415, 459954, 2
89416, 569965, 2
89417, 679976, 2
89418, 789987, 2
89419, 89419, 0
89420, 912208, 3
89421, 1021020, 2
89422, 141031, 2
89423, 251042, 2
89424, 361053, 2
89425, 471064, 2
89426, 581075, 2
89427, 691086, 2
89428, 801097, 2
89429, 911108, 2
89430, 89430, 0
89431, 1032130, 2
89432, 152141, 2
89433, 262152, 2
89434, 372163, 2
89435, 482174, 2
89436, 592185, 2
89437, 702196, 2
89438, 812207, 2
89439, 922218, 2
89440, 956648, 3
89441, 89441, 0
89442, 163251, 2
89443, 273262, 2
89444, 383273, 2
89445, 493284, 2
89446, 603295, 2
89447, 713306, 2
89448, 823317, 2
89449, 933328, 2
89450, 978868, 3
89451, 1054350, 2
89452, 89452, 0
89453, 284372, 2
89454, 394383, 2
89455, 504394, 2
89456, 614405, 2
89457, 724416, 2
89458, 834427, 2
89459, 944438, 2
89460, 901098, 3
89461, 1065460, 2
89462, 185471, 2
89463, 89463, 0
89464, 405493, 2
89465, 515504, 2
89466, 625515, 2
89467, 735526, 2
89468, 845537, 2
89469, 955548, 2
89470, 923318, 3
89471, 1076570, 2
89472, 196581, 2
89473, 306592, 2
89474, 89474, 0
89475, 526614, 2
89476, 636625, 2
89477, 746636, 2
89478, 856647, 2
89479, 966658, 2
89480, 945538, 3
89481, 1087680, 2
89482, 207691, 2
89483, 317702, 2
89484, 427713, 2
89485, 89485, 0
89486, 647735, 2
89487, 757746, 2
89488, 867757, 2
89489, 977768, 2
89490, 967758, 3
89491, 1098790, 2
89492, 218801, 2
89493, 328812, 2
89494, 438823, 2
89495, 548834, 2
89496, 89496, 0
89497, 768856, 2
89498, 878867, 2
89499, 988878, 2
89500, 881078, 3
89501, 1090100, 2
89502, 111111, 2
89503, 221122, 2
89504, 331133, 2
89505, 441144, 2
89506, 551155, 2
89507, 89507, 0
89508, 771177, 2
89509, 881188, 2
89510, 893398, 3
89511, 1002210, 2
89512, 122221, 2
89513, 232232, 2
89514, 342243, 2
89515, 452254, 2
89516, 562265, 2
89517, 672276, 2
89518, 89518, 0
89519, 892298, 2
89520, 915618, 3
89521, 1013320, 2
89522, 133331, 2
89523, 243342, 2
89524, 353353, 2
89525, 463364, 2
89526, 573375, 2
89527, 683386, 2
89528, 793397, 2
89529, 89529, 0
89530, 937838, 3
89531, 1024430, 2
89532, 144441, 2
89533, 254452, 2
89534, 364463, 2
89535, 474474, 2
89536, 584485, 2
89537, 694496, 2
89538, 804507, 2
89539, 914518, 2
89540, 89540, 0
89541, 1035540, 2
89542, 155551, 2
89543, 265562, 2
89544, 375573, 2
89545, 485584, 2
89546, 595595, 2
89547, 705606, 2
89548, 815617, 2
89549, 925628, 2
89550, 883278, 3
89551, 89551, 0
89552, 166661, 2
89553, 276672, 2
89554, 386683, 2
89555, 496694, 2
89556, 606705, 2
89557, 716716, 2
89558, 826727, 2
89559, 936738, 2
89560, 904508, 3
89561, 1057760, 2
89562, 89562, 0
89563, 287782, 2
89564, 397793, 2
89565, 507804, 2
89566, 617815, 2
89567, 727826, 2
89568, 837837, 2
89569, 947848, 2
89570, 926728, 3
89571, 1068870, 2
89572, 188881, 2
89573, 89573, 0
89574, 408903, 2
89575, 518914, 2
89576, 628925, 2
89577, 738936, 2
89578, 848947, 2
89579, 958958, 2
89580, 948948, 3
89581, 1079980, 2
89582, 199991, 2
89583, 310002, 2
89584, 89584, 0
89585, 530024, 2
89586, 640035, 2
89587, 750046, 2
89588, 860057, 2
89589, 970068, 2
89590, 971168, 3
89591, 1091090, 2
89592, 211101, 2
89593, 321112, 2
89594, 431123, 2
89595, 89595, 0
89596, 651145, 2
89597, 761156, 2
89598, 871167, 2
89599, 981178, 2
89600, 885478, 3
89601, 1092300, 2
89602, 113311, 2
89603, 223322, 2
89604, 333333, 2
89605, 443344, 2
89606, 89606, 0
89607, 663366, 2
89608, 773377, 2
89609, 883388, 2
89610, 897798, 3
89611, 1004410, 2
89612, 124421, 2
89613, 234432, 2
89614, 344443, 2
89615, 454454, 2
89616, 564465, 2
89617, 89617, 0
89618, 784487, 2
89619, 894498, 2
89620, 920018, 3
89621, 1015520, 2
89622, 135531, 2
89623, 245542, 2
89624, 355553, 2
89625, 465564, 2
89626, 575575, 2
89627, 685586, 2
89628, 89628, 0
89629, 905608, 2
89630, 942238, 3
89631, 1026630, 2
89632, 146641, 2
89633, 256652, 2
89634, 366663, 2
89635, 476674, 2
89636, 586685, 2
89637, 696696, 2
89638, 806707, 2
89639, 89639, 0
89640, 964458, 3
89641, 1037740, 2
89642, 157751, 2
89643, 267762, 2
89644, 377773, 2
89645, 487784, 2
89646, 597795, 2
89647, 707806, 2
89648, 817817, 2
89649, 927828, 2
89650, 89650, 0
89651, 1048850, 2
89652, 168861, 2
89653, 278872, 2
89654, 388883, 2
89655, 498894, 2
89656, 608905, 2
89657, 718916, 2
89658, 828927, 2
89659, 938938, 2
89660, 908908, 3
89661, 89661, 0
89662, 179971, 2
89663, 289982, 2
89664, 399993, 2
